source,target,ksao,value,origin
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Data center operations engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Support systems engineer,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
Computer Network Support Specialists,Quantitative Skills,Skill,1,Text
